index	value	flag
3622	16890	0
3623	17229	0
3624	16245	0
3625	17601	0
3626	16602	0
3627	17765	0
3628	17241	0
3629	18125	0
3630	17598	0
3631	17669	0
3632	17435	0
3633	17838	0
3634	17914	0
3635	17974	0
3636	17225	0
3637	17549	0
3638	17137	0
3639	17258	0
3640	16362	0
3641	17809	0
3642	16981	0
3643	18082	0
3644	17714	0
3645	18009	0
3646	17597	0
3647	17499	0
3648	17405	0
3649	16332	0
3650	16409	0
3651	17666	0
3652	17835	0
3653	17229	0
3654	17129	0
3655	18293	0
3656	16725	0
3657	17126	0
3658	17674	0
3659	17144	0
3660	16661	0
3661	17275	0
3662	16889	0
3663	17294	0
3664	18736	0
3665	16202	0
3666	17129	0
3667	17925	0
3668	17081	0
3669	17057	0
3670	18745	0
3671	17638	0
3672	16571	0
3673	17499	0
3674	17461	0
3675	18251	0
3676	17137	0
3677	17241	0
3678	17198	0
3679	17838	0
3680	18251	0
3681	18430	0
3682	17427	0
3683	15050	0
3684	17294	0
3685	17337	0
3686	17540	0
3687	16890	0
3688	17234	0
3689	17549	0
3690	17371	0
3691	17056	0
3692	17681	0
3693	16724	0
3694	16013	0
3695	17666	0
3696	16854	0
3697	17349	0
3698	16725	0
3699	18014	0
3700	17179	0
3701	17960	0
3702	16946	0
3703	16699	0
3704	17056	0
3705	16771	0
3706	17706	0
3707	16926	0
3708	17294	0
3709	17115	0
3710	17266	0
3711	17057	0
3712	17333	0
3713	17397	0
3714	16329	0
3715	17129	0
3716	17025	0
3717	18890	0
3718	17977	0
3719	18465	0
3720	17427	0
3721	17342	0
3722	17065	0
3723	16766	0
3724	17034	0
3725	18386	0
3726	17749	0
3727	16709	0
3728	16725	0
3729	17843	0
3730	16893	0
3731	17241	0
3732	18042	0
3733	17859	0
3734	17460	0
3735	17229	0
3736	16725	0
3737	17578	0
3738	17397	0
3739	16760	0
3740	16378	0
3741	17690	0
3742	17318	0
3743	19170	0
3744	17137	0
3745	18595	0
3746	17801	0
3747	17128	0
3748	17106	0
3749	17630	0
3750	17681	0
3751	16926	0
3752	16400	0
3753	17460	0
3754	17665	0
3755	18198	0
3756	16562	0
3757	16866	0
3758	17174	0
3759	17060	0
3760	16829	0
3761	17630	0
3762	17129	0
3763	16690	0
3764	17502	0
3765	17502	0
3766	16838	0
3767	16174	0
3768	18534	0
3769	16813	0
3770	16725	0
3771	16635	0
3772	17843	0
3773	17669	0
3774	17027	0
3775	18534	0
3776	17989	0
3777	17057	0
3778	17226	0
3779	16329	0
3780	16526	0
3781	17665	0
3782	18259	0
3783	17427	0
3784	17666	0
3785	16550	0
3786	16661	0
3787	17562	0
3788	17129	0
3789	16562	0
3790	16669	0
3791	17293	0
3792	16605	0
3793	17397	0
3794	17171	0
3795	17189	0
3796	17334	0
3797	16409	0
3798	16362	0
3799	17629	0
3800	17835	0
3801	17352	0
3802	17774	0
3803	17226	0
3804	17681	0
3805	17129	0
3806	17115	0
3807	17065	0
3808	16550	0
3809	17507	0
3810	16601	0
3811	17057	0
3812	17750	0
3813	16934	0
3814	18179	0
3815	17674	0
3816	18446	0
3817	17334	0
3818	17397	0
3819	17881	0
3820	17469	0
3821	19060	0
3822	17334	0
3823	16301	0
3824	16281	0
3825	16805	0
3826	17258	0
3827	17057	0
3828	17499	0
3829	17261	0
3830	16728	0
3831	17541	0
3832	16085	0
3833	17749	0
3834	16854	0
3835	17042	0
3836	17541	0
3837	17843	0
3838	17786	0
3839	17342	0
3840	17706	0
3841	18530	0
3842	17018	0
3843	16570	0
3844	17174	0
3845	17000	0
3846	17633	0
3847	16966	0
3848	17056	0
3849	17030	0
3850	16344	0
3851	17633	0
3852	17681	0
3853	15941	0
3854	17234	0
3855	17170	0
3856	16691	0
3857	15949	0
3858	17206	0
3859	17744	0
3860	17371	0
3861	18066	0
3862	17923	0
3863	18009	0
3864	16725	0
3865	17129	0
3866	17758	0
3867	16929	0
3868	17016	0
3869	18179	0
3870	16401	0
3871	17206	0
3872	16733	0
3873	16829	0
3874	17427	0
3875	17229	0
3876	17400	0
3877	17412	0
3878	17337	0
3879	16660	0
3880	16979	0
3881	16926	0
3882	17646	0
3883	16570	0
3884	17502	0
3885	17337	0
3886	17137	0
3887	16210	0
3888	17918	0
3889	17843	0
3890	17234	0
3891	17226	0
3892	16813	0
3893	17498	0
3894	17129	0
3895	17010	0
3896	16344	0
3897	17010	0
3898	16866	0
3899	16858	0
3900	16725	0
3901	17293	0
3902	17091	0
3903	16929	0
3904	18082	0
3905	17226	0
3906	17057	0
3907	17502	0
3908	16561	0
3909	17170	0
3910	16728	0
3911	18066	0
3912	16914	0
3913	17872	0
3914	16490	0
3915	17056	0
3916	18674	0
3917	16728	0
3918	17430	0
3919	16854	0
3920	17186	0
3921	17445	0
3922	17706	0
3923	17091	0
3924	18042	0
3925	16494	0
3926	17638	0
3927	17334	0
3928	16947	0
3929	17569	0
3930	17216	0
3931	17476	0
3932	16577	0
3933	16857	0
3934	16329	0
3935	16858	0
3936	17056	0
3937	17349	0
3938	16890	0
3939	18014	0
3940	17499	0
3941	17334	0
3942	17129	0
3943	17286	0
3944	17843	0
3945	16830	0
3946	16469	0
3947	17835	0
3948	17139	0
3949	18011	0
3950	16981	0
3951	17030	0
3952	17835	0
3953	17396	0
3954	17507	0
3955	18773	0
3956	17334	0
3957	17128	0
3958	15971	0
3959	17578	0
3960	17396	0
3961	17498	0
3962	18187	0
3963	17758	0
3964	17179	0
3965	16728	0
3966	17302	0
3967	18182	0
3968	17835	0
3969	17425	0
3970	17526	0
3971	18045	0
3972	17137	0
3973	17018	0
3974	17843	0
3975	16805	0
3976	16890	0
3977	17195	0
3978	18889	0
3979	17694	0
3980	18603	0
3981	17342	0
3982	17234	0
3983	16858	0
3984	17691	0
3985	16250	0
3986	18266	0
3987	16890	0
3988	18465	0
3989	16905	0
3990	17541	0
3991	16085	0
3992	18619	0
3993	16725	0
3994	17771	0
3995	16344	0
3996	17334	0
3997	16294	0
3998	17427	0
3999	18710	0
4000	17549	0
4001	17257	0
4002	18057	0
4003	17309	0
4004	16363	0
4005	17835	0
4006	17753	0
4007	18531	0
4008	17507	0
4009	17838	0
4010	15986	0
4011	17060	0
4012	17915	0
4013	18421	0
4014	17381	0
4015	17118	0
4016	16134	0
4017	16969	0
4018	16371	0
4019	17377	0
4020	16329	0
4021	17645	0
4022	17129	0
4023	16328	0
4024	16466	0
4025	17396	0
4026	17302	0
4027	17302	0
4028	17234	0
4029	17982	0
4030	17570	0
4031	17930	0
4032	16610	0
4033	16725	0
4034	17091	0
4035	17302	0
4036	17638	0
4037	17690	0
4038	17229	0
4039	16890	0
4040	18259	0
4041	17666	0
4042	17541	0
4043	16669	0
4044	17057	0
4045	17690	0
4046	17186	0
4047	17065	0
4048	17129	0
4049	18595	0
4050	16694	0
4051	17174	0
4052	17226	0
4053	18675	0
4054	17460	0
4055	17174	0
4056	16725	0
4057	16806	0
4058	16661	0
4059	18425	0
4060	16941	0
4061	16626	0
4062	18251	0
4063	17723	0
4064	18174	0
4065	17427	0
4066	17835	0
4067	17750	0
4068	17427	0
4069	16926	0
4070	18290	0
4071	17229	0
4072	17886	0
4073	17137	0
4074	17186	0
4075	18794	0
4076	17198	0
4077	17405	0
4078	16979	0
4079	16502	0
4080	17337	0
4081	16961	0
4082	17426	0
4083	16134	0
4084	17137	0
4085	16733	0
4086	17258	0
4087	17964	0
4088	16926	0
4089	17400	0
4090	16690	0
4091	17974	0
4092	17645	0
4093	17541	0
4094	17666	0
4095	17859	0
4096	17051	0
4097	17834	0
4098	17435	0
4099	17873	0
4100	17001	0
4101	17294	0
4102	16728	0
4103	17057	0
4104	16982	0
4105	17018	0
4106	17129	0
4107	17427	0
4108	17544	0
4109	17804	0
4110	16337	0
4111	17334	0
4112	16142	0
4113	17412	0
4114	17706	0
4115	16974	0
4116	18595	0
4117	16694	0
4118	16898	0
4119	16830	0
4120	18179	0
4121	17427	0
4122	17226	0
4123	16728	0
4124	16526	0
4125	17666	0
4126	17297	0
4127	17994	0
4128	17750	0
4129	17611	0
4130	17334	0
4131	18082	0
4132	16494	0
4133	16561	0
4134	17843	0
4135	16890	0
4136	17666	0
4137	17026	0
4138	17666	0
4139	16929	0
4140	17137	0
4141	17174	0
4142	17469	0
4143	17302	0
4144	17234	0
4145	16699	0
4146	17010	0
4147	16812	0
4148	16733	0
4149	17060	0
4150	16363	0
4151	16893	0
4152	17578	0
4153	17258	0
4154	16893	0
4155	16661	0
4156	17843	0
4157	18430	0
4158	17541	0
4159	17499	0
4160	17396	0
4161	17094	0
4162	16890	0
4163	17461	0
4164	18602	0
4165	18006	0
4166	17342	0
4167	16635	0
4168	18041	0
4169	17241	0
4170	17835	0
4171	17498	0
4172	17309	0
4173	18187	0
4174	17507	0
4175	17225	0
4176	17057	0
4177	17309	0
4178	18082	0
4179	17342	0
4180	16890	0
4181	17094	0
4182	17578	0
4183	18251	0
4184	18925	0
4185	17258	0
4186	17179	0
4187	17834	0
4188	16562	0
4189	16570	0
4190	18595	0
4191	17835	0
4192	17027	0
4193	16724	0
4194	16371	0
4195	17036	0
4196	17027	0
4197	17435	0
4198	16873	0
4199	18470	0
4200	16926	0
4201	17056	0
4202	16134	0
4203	16728	0
4204	18187	0
4205	17177	0
4206	17498	0
4207	17541	0
4208	18149	0
4209	17226	0
4210	18648	0
4211	18057	0
4212	16488	0
4213	17426	0
4214	18179	0
4215	17179	0
4216	17681	0
4217	16401	0
4218	17334	0
4219	17026	0
4220	17337	0
4221	17835	0
4222	17915	0
4223	17174	0
4224	18214	0
4225	16858	0
4226	16685	0
4227	16526	0
4228	16005	0
4229	17540	0
4230	17464	0
4231	17195	0
4232	16898	0
4233	17547	0
4234	16534	0
4235	18514	0
4236	16706	0
4237	16773	0
4238	17914	0
4239	17129	0
4240	18275	0
4241	17873	0
4242	16725	0
4243	16661	0
4244	17057	0
4245	18981	0
4246	16833	0
4247	16733	0
4248	16804	0
4249	16830	0
4250	17226	0
4251	17886	0
4252	17613	0
4253	17779	0
4254	16562	0
4255	17229	0
4256	18894	0
4257	16763	0
4258	17430	0
4259	16635	0
4260	16773	0
4261	17427	0
4262	16669	0
4263	17226	0
4264	17013	0
4265	17057	0
4266	16893	0
4267	17137	0
4268	17318	0
4269	17595	0
4270	17630	0
4271	18251	0
4272	17633	0
4273	17241	0
4274	17843	0
4275	17226	0
4276	17502	0
4277	16169	0
4278	17201	0
4279	17674	0
4280	17293	0
4281	17016	0
4282	19018	0
4283	17666	0
4284	17918	0
4285	16281	0
4286	17666	0
4287	16934	0
4288	17421	0
4289	17587	0
4290	17873	0
4291	16966	0
4292	17010	0
4293	17706	0
4294	17065	0
4295	16242	0
4296	16725	0
4297	17057	0
4298	16329	0
4299	17229	0
4300	18152	0
4301	16134	0
4302	17835	0
4303	17057	0
4304	17706	0
4305	17426	0
4306	17750	0
4307	17060	0
4308	16518	0
4309	17226	0
4310	17630	0
4311	16833	0
4312	17430	0
4313	17873	0
4314	17923	0
4315	16838	0
4316	17306	0
4317	16664	0
4318	16725	0
4319	15970	0
4320	17065	0
4321	19043	0
4322	18251	0
4323	18421	0
4324	17064	0
4325	17872	0
4326	17621	0
4327	16858	0
4328	16966	0
4329	17258	0
4330	16635	0
4331	17057	0
4332	15750	0
4333	16725	0
4334	18187	0
4335	17835	0
4336	16941	0
4337	16798	0
4338	17835	0
4339	17057	0
4340	18362	0
4341	18212	0
4342	16898	0
4343	17654	0
4344	17794	0
4345	18438	0
4346	15860	0
4347	2981	0
4348	18152	0
4349	15058	0
4350	18213	0
4351	19019	0
4352	16205	0
4353	17595	0
4354	17293	0
4355	16766	0
4356	18082	0
4357	17021	0
4358	21053	0
4359	16610	0
4360	17226	0
4361	16966	0
4362	16841	0
4363	16245	0
4364	16950	0
4365	17056	0
4366	17261	0
4367	17334	0
4368	18030	0
4369	17057	0
4370	17386	0
4371	17226	0
4372	18082	0
4373	17881	0
4374	16276	0
4375	16890	0
4376	18045	0
4377	16934	0
4378	17570	0
4379	16085	0
4380	18050	0
4381	17427	0
4382	17460	0
4383	16971	0
4384	17270	0
4385	17873	0
4386	17413	0
4387	16763	0
4388	25192	0
4389	20808	0
4390	14330	0
4391	17449	0
4392	17589	0
4393	14309	0
4394	18893	0
4395	17597	0
4396	15309	0
4397	19625	0
4398	17201	0
4399	17026	0
4400	17870	0
4401	16925	0
4402	17137	0
4403	18259	0
4404	16602	0
4405	17674	0
4406	17801	0
4407	17638	0
4408	17170	0
4409	18425	0
4410	17405	0
4411	16829	0
4412	17918	0
4413	17977	0
4414	17427	0
4415	18014	0
4416	17293	0
4417	16366	0
4418	17397	0
4419	16494	0
4420	16534	0
4421	16005	0
4422	17595	0
4423	16660	0
4424	16893	0
4425	17189	0
4426	16898	0
4427	17174	0
4428	17654	0
4429	17027	0
4430	17057	0
4431	16830	0
4432	16804	0
4433	16763	0
4434	19848	0
4435	17334	0
4436	17027	0
4437	16661	0
4438	16890	0
4439	16029	0
4440	17010	0
4441	17835	0
4442	16661	0
4443	18369	0
4444	17132	0
4445	17469	0
4446	17171	0
4447	16740	0
4448	17282	0
4449	17226	0
4450	16534	0
4451	16890	0
4452	17179	0
4453	16733	0
4454	17427	0
4455	16725	0
