index	value
2499	14730
2500	14730
2501	14730
2502	14730
2503	14730
2504	14730
2505	14973
2506	15209
2507	15202
2508	15202
2509	14964
2510	14714
2511	14721
2512	14964
2513	14721
2514	14715
2515	14715
2516	14715
2517	14949
2518	15181
2519	14964
2520	14964
2521	14990
2522	15009
2523	15009
2524	14766
2525	14766
2526	14757
2527	14738
2528	14738
2529	14721
2530	14714
2531	14721
2532	14964
2533	14973
2534	14730
2535	14730
2536	14730
2537	14730
2538	14730
2539	14730
2540	14730
2541	14714
2542	15169
2543	15169
2544	15194
2545	15456
2546	15456
2547	15441
2548	15209
2549	15203
2550	15009
2551	15009
2552	14757
2553	14738
2554	14738
2555	14757
2556	14757
2557	14757
2558	14738
2559	14747
2560	14738
2561	14738
2562	14738
2563	14738
2564	14738
2565	14506
2566	14497
2567	14516
2568	14506
2569	14506
2570	14747
2571	14506
2572	14506
2573	14738
2574	14525
2575	14766
2576	14738
2577	14747
2578	14721
2579	14957
2580	15209
2581	14964
2582	14964
2583	14964
2584	15209
2585	15219
2586	15000
2587	14766
2588	14766
2589	14981
2590	15209
2591	15202
2592	15226
2593	14964
2594	14957
2595	14957
2596	14981
2597	15000
2598	15000
2599	15009
2600	15000
2601	15000
2602	14990
2603	15209
2604	15218
2605	15000
2606	15000
2607	14766
2608	14766
2609	14766
2610	14766
2611	14546
2612	14766
2613	14747
2614	14730
2615	14973
2616	14964
2617	15202
2618	15202
2619	15449
2620	15456
2621	15449
2622	15214
2623	15197
2624	15197
2625	14969
2626	14957
2627	14714
2628	14714
2629	14721
2630	14964
2631	14747
2632	14747
2633	14730
2634	14738
2635	14738
2636	14757
2637	14974
2638	14714
2639	14942
2640	15187
2641	15197
2642	14957
2643	14957
2644	14957
2645	14957
2646	14957
2647	14969
2648	14969
2649	15209
2650	15202
2651	15209
2652	15202
2653	15209
2654	15209
2655	15218
2656	15218
2657	15218
2658	15009
2659	14757
2660	14731
2661	14974
2662	15000
2663	14757
2664	14750
2665	14757
2666	14990
2667	14973
2668	14758
2669	14777
2670	14758
2671	14777
2672	14758
2673	14758
2674	14730
2675	14747
2676	14747
2677	14730
2678	14964
2679	14721
2680	14714
2681	14731
2682	14721
2683	14721
2684	14721
2685	14747
2686	14747
2687	14747
2688	14730
2689	14730
2690	14747
2691	14766
2692	14766
2693	14747
2694	14747
2695	14758
2696	14747
2697	14747
2698	14747
2699	14730
2700	14981
2701	14747
2702	14721
2703	14974
2704	15226
2705	14750
2706	15000
2707	15000
2708	14766
2709	14766
2710	14766
2711	14766
2712	14757
2713	14747
2714	14738
2715	14757
2716	14981
2717	14964
2718	14981
2719	14993
2720	15226
2721	15219
2722	14974
2723	14993
2724	14993
2725	14738
2726	14731
2727	14721
2728	14738
2729	14738
2730	14747
2731	14973
2732	14990
2733	14964
2734	14973
2735	15218
2736	15209
2737	15218
2738	14973
2739	14973
2740	14973
2741	15218
2742	14990
2743	15020
2744	15020
2745	15020
2746	15020
2747	15009
2748	15009
2749	15009
2750	15009
2751	14981
2752	14757
2753	14757
2754	14974
2755	14731
2756	14714
2757	14714
2758	14714
2759	14721
2760	14721
2761	14964
2762	14721
2763	14964
2764	14721
2765	14721
2766	14730
2767	14730
2768	14747
2769	14730
2770	14730
2771	14730
2772	14747
2773	14990
2774	15000
2775	14981
2776	14981
2777	15009
2778	15000
2779	15226
2780	14981
2781	14981
2782	14964
2783	15218
2784	15218
2785	14981
2786	14973
2787	14990
2788	14973
2789	15218
2790	15218
2791	15235
2792	15501
2793	15482
2794	15482
2795	15482
2796	15501
2797	15254
2798	15275
2799	15030
2800	14766
2801	14766
2802	14766
2803	14778
2804	14757
2805	14757
2806	14750
2807	14750
2808	14745
2809	14745
2810	14726
2811	14714
2812	14714
2813	14731
2814	14721
2815	14721
2816	14721
2817	14738
2818	14757
2819	14757
2820	14766
2821	14757
2822	14757
2823	14757
2824	14731
2825	14964
2826	14957
2827	15202
2828	14952
2829	15197
2830	15202
2831	15197
2832	15466
2833	15238
2834	15219
2835	15226
2836	15226
2837	15254
2838	15235
2839	15235
2840	15254
2841	15254
2842	15009
2843	15009
2844	15009
2845	15009
2846	14766
2847	14766
2848	14766
2849	14747
2850	14747
2851	14747
2852	14747
2853	14758
2854	14747
2855	14747
2856	14730
2857	14730
2858	14730
2859	14730
2860	14721
2861	14730
2862	14730
2863	14747
2864	14747
2865	14747
2866	14747
2867	14747
2868	14721
2869	14721
2870	14738
2871	14506
2872	14506
2873	14506
2874	14506
2875	14738
2876	14766
2877	14525
2878	14766
2879	14766
2880	14766
2881	14777
2882	14798
2883	14777
2884	14766
2885	14766
2886	14766
2887	15009
2888	14981
2889	14964
2890	14964
2891	14981
2892	14981
2893	14981
2894	15202
2895	15209
2896	14747
2897	14766
2898	14766
2899	14766
2900	14738
2901	14766
2902	14766
2903	14757
2904	14981
2905	14974
2906	14957
2907	14964
2908	14993
2909	14750
2910	14750
2911	14757
2912	14750
2913	14750
2914	14745
2915	14745
2916	15202
2917	15202
2918	15209
2919	15226
2920	15000
2921	15245
2922	15254
2923	15501
2924	15254
2925	15501
2926	15501
2927	15501
2928	15482
2929	15254
2930	15030
2931	15254
2932	15009
2933	15030
2934	14810
2935	15030
2936	15275
2937	15275
2938	15254
2939	15030
2940	15030
2941	14766
2942	14766
2943	14766
2944	14766
2945	14738
2946	14738
2947	14738
2948	14731
2949	14731
2950	14721
2951	14714
2952	14731
2953	14974
2954	14731
2955	14738
2956	14957
2957	14957
2958	14974
2959	14981
2960	14981
2961	14738
2962	15000
2963	15219
2964	14981
2965	15226
2966	15209
2967	15194
2968	14957
2969	14714
2970	14714
2971	14721
2972	14721
2973	14747
2974	14766
2975	14766
2976	14747
2977	14766
2978	14757
2979	15000
2980	14757
2981	14738
2982	14974
2983	14981
2984	14973
2985	14721
2986	14730
2987	14730
2988	14730
2989	14730
2990	14730
2991	14721
2992	14480
2993	14730
2994	14721
2995	14721
2996	14730
2997	14730
2998	14747
2999	14747
3000	14747
