index	value
2499	17698
2500	17433
2501	17434
2502	17437
2503	17174
2504	17181
2505	17186
2506	17181
2507	17186
2508	17444
2509	17181
2510	17181
2511	17181
2512	17178
2513	16920
2514	16917
2515	16916
2516	16926
2517	16926
2518	17187
2519	17449
2520	17449
2521	17441
2522	17186
2523	17441
2524	17434
2525	17181
2526	17190
2527	17190
2528	17190
2529	17187
2530	17198
2531	17198
2532	16926
2533	17186
2534	16926
2535	16920
2536	17181
2537	17174
2538	17434
2539	17699
2540	17699
2541	17434
2542	17698
2543	17698
2544	17706
2545	17441
2546	17709
2547	17709
2548	17709
2549	17444
2550	17718
2551	17718
2552	17718
2553	17450
2554	17178
2555	17178
2556	17174
2557	17434
2558	17171
2559	17171
2560	17177
2561	17441
2562	17441
2563	17699
2564	17706
2565	17702
2566	17702
2567	17702
2568	17702
2569	17437
2570	17702
2571	17444
2572	17444
2573	17444
2574	17444
2575	17444
2576	17437
2577	17174
2578	17437
2579	17437
2580	17434
2581	17434
2582	17699
2583	17698
2584	17706
2585	17714
2586	17450
2587	17715
2588	17450
2589	17450
2590	17186
2591	17186
2592	17178
2593	17441
2594	17178
2595	17171
2596	17171
2597	17171
2598	17170
2599	17433
2600	17437
2601	17437
2602	17702
2603	17694
2604	17699
2605	17699
2606	17699
2607	17699
2608	17434
2609	17171
2610	17178
2611	17186
2612	17177
2613	17178
2614	17177
2615	17181
2616	17453
2617	17444
2618	17709
2619	17441
2620	17718
2621	17450
2622	17718
2623	17444
2624	17453
2625	17187
2626	17201
2627	16934
2628	16934
2629	16934
2630	17190
2631	17187
2632	17181
2633	17441
2634	17181
2635	17174
2636	17178
2637	17171
2638	17181
2639	17186
2640	17190
2641	16934
2642	17190
2643	17453
2644	17450
2645	17718
2646	17718
2647	17709
2648	17714
2649	17709
2650	17437
2651	17449
2652	17444
2653	17453
2654	17190
2655	17450
2656	17450
2657	17715
2658	17441
2659	17441
2660	17178
2661	17178
2662	17178
2663	17178
2664	17178
2665	17186
2666	17714
2667	17715
2668	17715
2669	17706
2670	17982
2671	17706
2672	17715
2673	17705
2674	17706
2675	17706
2676	17440
2677	17441
2678	17437
2679	17702
2680	17702
2681	17433
2682	17171
2683	17178
2684	17187
2685	16926
2686	16925
2687	16925
2688	16926
2689	16920
2690	16920
2691	16910
2692	16913
2693	17174
2694	17178
2695	17178
2696	17177
2697	17187
2698	17186
2699	17187
2700	17187
2701	17187
2702	16920
2703	17181
2704	16932
2705	17179
2706	17186
2707	17186
2708	17186
2709	17453
2710	17453
2711	17453
2712	17450
2713	17186
2714	17178
2715	17171
2716	17441
2717	17178
2718	17434
2719	17170
2720	17171
2721	17437
2722	17174
2723	17442
2724	17437
2725	17437
2726	17434
2727	17434
2728	17441
2729	17450
2730	17441
2731	16917
2732	16925
2733	16925
2734	16926
2735	16925
2736	17187
2737	17187
2738	17181
2739	17444
2740	17709
2741	17699
2742	17699
2743	17434
2744	17433
2745	17434
2746	17434
2747	17437
2748	17437
2749	17437
2750	17698
2751	17698
2752	17699
2753	17699
2754	17699
2755	17434
2756	17434
2757	17437
2758	17437
2759	17437
2760	17434
2761	17434
2762	17171
2763	17434
2764	17171
2765	17174
2766	16913
2767	16910
2768	16913
2769	16913
2770	16913
2771	16913
2772	16908
2773	17166
2774	17166
2775	17429
2776	17699
2777	17699
2778	17434
2779	17441
2780	17177
2781	17170
2782	16913
2783	16913
2784	16910
2785	17171
2786	17170
2787	17434
2788	17441
2789	17444
2790	17441
2791	17434
2792	17437
2793	17437
2794	17709
2795	17709
2796	17444
2797	17709
2798	17437
2799	17709
2800	17450
2801	17718
2802	17718
2803	17444
2804	17444
2805	17444
2806	17174
2807	17181
2808	17174
2809	17174
2810	17174
2811	16913
2812	16913
2813	16913
2814	16913
2815	17174
2816	16913
2817	16920
2818	17178
2819	17440
2820	17706
2821	17434
2822	17174
2823	17174
2824	17174
2825	16913
2826	16925
2827	16925
2828	16666
2829	16925
2830	16925
2831	17702
2832	17702
2833	17706
2834	17709
2835	17715
2836	17715
2837	17715
2838	17453
2839	17453
2840	17718
2841	17718
2842	17718
2843	17453
2844	17444
2845	17181
2846	17442
2847	17707
2848	17437
2849	17702
2850	17437
2851	17702
2852	17437
2853	17702
2854	17170
2855	16917
2856	16917
2857	17178
2858	17178
2859	17178
2860	17186
2861	17190
2862	17181
2863	17187
2864	16926
2865	16929
2866	16926
2867	16926
2868	16926
2869	17177
2870	17187
2871	17178
2872	17441
2873	17441
2874	17450
2875	17441
2876	17450
2877	17177
2878	17440
2879	17181
2880	17444
2881	17174
2882	17174
2883	17174
2884	17174
2885	17437
2886	17434
2887	17178
2888	17709
2889	17441
2890	17441
2891	17718
2892	17450
2893	17449
2894	17187
2895	17186
2896	17186
2897	17187
2898	17187
2899	17187
2900	17181
2901	17174
2902	16920
2903	17174
2904	17177
2905	16926
2906	17441
2907	17178
2908	17187
2909	17441
2910	17715
2911	17705
2912	17699
2913	17698
2914	17698
2915	17966
2916	17973
2917	17969
2918	17702
2919	17709
2920	17714
2921	17714
2922	17718
2923	17453
2924	17709
2925	17444
2926	17702
2927	17702
2928	17444
2929	17709
2930	17702
2931	17702
2932	17699
2933	17699
2934	17699
2935	17699
2936	17434
2937	17434
2938	17170
2939	16910
2940	16910
2941	16913
2942	16913
2943	16920
2944	16920
2945	17178
2946	17441
2947	17440
2948	17450
2949	17450
2950	17449
2951	17440
2952	17440
2953	17186
2954	17186
2955	17449
2956	17450
2957	17450
2958	17440
2959	17706
2960	17699
2961	17699
2962	17699
2963	17434
2964	17433
2965	17441
2966	17441
2967	17171
2968	17441
2969	17171
2970	17171
2971	17171
2972	17171
2973	17170
2974	16910
2975	16905
2976	16913
2977	16910
2978	16910
2979	16917
2980	16920
2981	16929
2982	16926
2983	16937
2984	16926
2985	17186
2986	17187
2987	17178
2988	17177
2989	17177
2990	17434
2991	17699
2992	17706
2993	17705
2994	17706
2995	17706
2996	17433
2997	17698
2998	17433
2999	17433
3000	17433
3001	17171
3002	17170
3003	17171
3004	17433
3005	17699
3006	17702
3007	17434
3008	17441
3009	17709
3010	17705
3011	17973
3012	17973
3013	17699
3014	17966
3015	17698
3016	17699
3017	17698
3018	17434
3019	17434
3020	17434
3021	17441
3022	17441
3023	17441
3024	17441
3025	17178
3026	17441
3027	17450
3028	17178
3029	17440
3030	17177
3031	17433
3032	17444
3033	17441
3034	17699
3035	17433
3036	17171
3037	17706
3038	17714
3039	17714
3040	17718
3041	17450
3042	17453
3043	17453
3044	17453
3045	17190
3046	17190
3047	17181
3048	17190
3049	16920
3050	16913
3051	16918
3052	16918
3053	17181
3054	17174
3055	17174
3056	17437
3057	17434
3058	17171
3059	17170
3060	17440
3061	17170
3062	17171
3063	17174
3064	17437
3065	17702
3066	17969
3067	17702
3068	17702
3069	17702
3070	17706
3071	17715
3072	17449
3073	17186
3074	17186
3075	17186
3076	17177
3077	17178
3078	17178
3079	17174
3080	17702
3081	17709
3082	17437
3083	17706
3084	17441
3085	17441
3086	17705
3087	17705
3088	17434
3089	17433
3090	17434
3091	17698
3092	17698
3093	17433
3094	17434
3095	17432
3096	17437
3097	17702
3098	17437
3099	17174
3100	17181
3101	17444
3102	17453
3103	17453
3104	17201
3105	17201
3106	17201
3107	17464
3108	17450
3109	17450
3110	17450
3111	17453
3112	17450
3113	17187
3114	17186
3115	17187
3116	16929
3117	17186
3118	16917
3119	16926
3120	17186
3121	17187
3122	17187
3123	17190
3124	17186
3125	17178
3126	16917
3127	16909
3128	17177
3129	17177
3130	17177
3131	17177
3132	17181
3133	17190
3134	17715
3135	17718
3136	17444
3137	17444
3138	17444
3139	17453
3140	17181
3141	17181
3142	17181
3143	17178
3144	17181
3145	16913
3146	16913
3147	16913
3148	16913
3149	16920
3150	16920
3151	17190
3152	17178
3153	17178
3154	17174
3155	17441
3156	17706
3157	17699
3158	17699
3159	17697
3160	17702
3161	17699
3162	17698
3163	17434
3164	17166
3165	17170
3166	17171
3167	17178
3168	17177
3169	17434
3170	17440
3171	17449
3172	17705
3173	17706
3174	17706
3175	17702
3176	17702
3177	17444
3178	17444
3179	17709
3180	17440
3181	17177
3182	17441
3183	17178
3184	17453
3185	17187
3186	17181
3187	17178
3188	16926
3189	16926
3190	17187
3191	17187
3192	17450
3193	17186
3194	16916
3195	17441
3196	17171
3197	16913
3198	17174
3199	17174
3200	16913
3201	17169
3202	17433
3203	17440
3204	17441
3205	17441
3206	17441
3207	17706
3208	17709
3209	17715
3210	17715
3211	17450
3212	17715
3213	17715
3214	17705
3215	17714
3216	17714
3217	17706
3218	17702
3219	17702
3220	17706
3221	17718
3222	17709
3223	17444
3224	17709
3225	17709
3226	17706
3227	17706
3228	17706
3229	17699
3230	17706
3231	17706
3232	17706
3233	17440
3234	17177
3235	16929
3236	16929
3237	16929
3238	16929
3239	16929
3240	16926
3241	17187
3242	17449
3243	17186
3244	17187
3245	17187
3246	17187
3247	17187
3248	17450
3249	17190
3250	16934
3251	16929
3252	17187
3253	16926
3254	16929
3255	17190
3256	16929
3257	17190
3258	17440
3259	17450
3260	17453
3261	17718
3262	17729
3263	17718
3264	17726
3265	17453
3266	17729
3267	17718
3268	17709
3269	17434
3270	17434
3271	17434
3272	17434
3273	17434
3274	17434
3275	17170
3276	17434
3277	17178
3278	17181
3279	17444
3280	17187
3281	17177
3282	17186
3283	17450
3284	17714
3285	17715
3286	17715
3287	17461
3288	17461
3289	17474
3290	17739
3291	17729
3292	17474
3293	17461
3294	17449
3295	17453
3296	17453
3297	17450
3298	17449
3299	17705
3300	17698
3301	17698
3302	17699
3303	17699
3304	17699
3305	17699
3306	17694
3307	17699
3308	17699
3309	17699
3310	17706
3311	17705
3312	17705
3313	17434
3314	17441
3315	17450
3316	17450
3317	17187
3318	17187
3319	17178
3320	17450
3321	17715
3322	17715
3323	17714
3324	17714
3325	17714
3326	17714
3327	17705
3328	17440
3329	17698
3330	17705
3331	17698
3332	17705
3333	17706
3334	17434
3335	17444
3336	17702
3337	17441
3338	17441
3339	17178
3340	17178
3341	17171
3342	17178
3343	16920
3344	16920
3345	16913
3346	16920
3347	16920
3348	17174
3349	17179
3350	17174
3351	17178
3352	17437
3353	17181
3354	17190
3355	17444
3356	17449
3357	17450
3358	17715
3359	17715
3360	17715
3361	17715
3362	17715
3363	17715
3364	17714
3365	17706
3366	17699
3367	17706
3368	17699
3369	17699
3370	17698
3371	17698
3372	17706
3373	17714
3374	17706
3375	17715
3376	17715
3377	17715
3378	17715
3379	17715
3380	17715
3381	17440
3382	17178
3383	17170
3384	17433
3385	17170
3386	17171
3387	17434
3388	17698
3389	17702
3390	17702
3391	17434
3392	17434
3393	17434
3394	17434
3395	17434
3396	17171
3397	17171
3398	17699
3399	17698
3400	17440
3401	17441
3402	17706
3403	17441
3404	17715
3405	17718
3406	17453
3407	17190
3408	17453
3409	17453
3410	17453
3411	17453
3412	17453
3413	17718
3414	17709
3415	17706
3416	17709
3417	17441
3418	17706
3419	17698
3420	17702
3421	17699
3422	17702
3423	17702
3424	17969
3425	17969
3426	17969
3427	17699
3428	17698
3429	17698
3430	17699
3431	17434
3432	17171
3433	17178
3434	17177
3435	17171
3436	17171
3437	17171
3438	17171
3439	17178
3440	17178
3441	16917
3442	16917
3443	17450
3444	17450
3445	17453
3446	17453
3447	17450
3448	17715
3449	17450
3450	17453
3451	17190
3452	17181
3453	17181
3454	17444
3455	17181
3456	16920
3457	17181
3458	17178
3459	17190
3460	16929
3461	16929
3462	16937
3463	17198
3464	16925
3465	17186
3466	16929
3467	16929
3468	17178
3469	17181
3470	16920
3471	16920
3472	16934
3473	17181
3474	16929
3475	16929
3476	17187
3477	17177
3478	17449
3479	17714
3480	17450
3481	17453
3482	17449
3483	17186
3484	17190
3485	17187
3486	17181
3487	17178
3488	17178
3489	17187
3490	17186
3491	17178
3492	17186
3493	17187
3494	17450
3495	17450
3496	17187
3497	17187
3498	17190
3499	17453
3500	17453
3501	17453
3502	17453
3503	17718
3504	17718
3505	17996
3506	18254
3507	17996
3508	17996
3509	17729
3510	17718
3511	17444
3512	17444
3513	17174
3514	16913
3515	17171
3516	17170
3517	17433
3518	17440
3519	17440
3520	17705
3521	17706
3522	17709
3523	17709
3524	17709
3525	17702
3526	17702
3527	17437
3528	17444
3529	17178
3530	16920
3531	16913
3532	17178
3533	16913
3534	16917
3535	17178
3536	17178
3537	16909
3538	16917
3539	17178
3540	17178
3541	17444
3542	17441
3543	17441
3544	17441
3545	17715
3546	17715
3547	17714
3548	17190
3549	17187
3550	17453
3551	17453
3552	17449
3553	17449
3554	17181
3555	17444
3556	17444
3557	17718
3558	17181
3559	17437
3560	17437
3561	17702
3562	17444
3563	17444
3564	17186
3565	16932
3566	16932
3567	16920
3568	16934
3569	16670
3570	16925
3571	16666
3572	16929
3573	16926
3574	17450
3575	17450
3576	17718
3577	17725
3578	17739
3579	17726
3580	17715
3581	17715
3582	17726
3583	17450
3584	17453
3585	17723
3586	17453
3587	17453
3588	17187
3589	17450
3590	17450
3591	17187
3592	17187
3593	17181
3594	17186
3595	17449
3596	17456
3597	17193
3598	17193
3599	17202
3600	16941
3601	16941
3602	16929
3603	17190
3604	17190
3605	17453
3606	17453
3607	17453
3608	17718
3609	17715
3610	17718
3611	17444
3612	17444
3613	17444
3614	17181
3615	17437
3616	17441
3617	17437
3618	17449
3619	17449
3620	17705
3621	17705
3622	17705
3623	17698
3624	17699
3625	17699
3626	17699
3627	17706
3628	17706
3629	17706
3630	17450
3631	17187
3632	17450
3633	17453
3634	17453
3635	17190
3636	17190
3637	17190
3638	17178
3639	17444
3640	17444
3641	17441
3642	17441
3643	17433
3644	17186
3645	17440
3646	17440
3647	17449
3648	17449
3649	17449
3650	17718
3651	17444
3652	17453
3653	17453
3654	17181
3655	17444
3656	17181
3657	16920
3658	16920
3659	17444
3660	17181
3661	17178
3662	17177
3663	17177
3664	17433
3665	17171
3666	17434
3667	17441
3668	17441
3669	17706
3670	17715
3671	17715
3672	17449
3673	17449
3674	17450
3675	17450
3676	17441
3677	17441
3678	17705
3679	17441
3680	17453
3681	17453
3682	17709
3683	17458
3684	17458
3685	17181
3686	17181
3687	17444
3688	17437
3689	17437
3690	17174
3691	17174
3692	17171
3693	17181
3694	17190
3695	17453
3696	17453
3697	17453
3698	17715
3699	17714
3700	17718
3701	17718
3702	17444
3703	17187
3704	17187
3705	16929
3706	16929
3707	16926
3708	17186
3709	17177
3710	17178
3711	17449
3712	17449
3713	17715
3714	17706
3715	17706
3716	17699
3717	17699
3718	17706
3719	17699
3720	17434
3721	17171
3722	17434
3723	17437
3724	17171
3725	16913
3726	16913
3727	16918
3728	17174
3729	16913
3730	16913
3731	17174
3732	17433
3733	17434
3734	17434
3735	17706
3736	17699
3737	17706
3738	17698
3739	17441
3740	17434
3741	17437
3742	16918
3743	16925
3744	16925
3745	16918
3746	16918
3747	16925
3748	16925
3749	17179
3750	17181
3751	17174
3752	17174
3753	17174
3754	17174
3755	17437
3756	17174
3757	17181
3758	17437
3759	17181
3760	17181
3761	17190
3762	17190
3763	17187
3764	17187
3765	17187
3766	17187
3767	16929
3768	16920
3769	16925
3770	16918
3771	16918
3772	17179
3773	17442
3774	17186
3775	17434
3776	17715
3777	17450
3778	17714
3779	17450
3780	17715
3781	17715
3782	17718
3783	17709
3784	17706
3785	17709
3786	17985
3787	17718
3788	17715
3789	17715
3790	17706
3791	17441
3792	17706
3793	17705
3794	17698
3795	17698
3796	17434
3797	17698
3798	17698
3799	17702
3800	17441
3801	17441
3802	17444
3803	17444
3804	17453
3805	17453
3806	17444
3807	17181
3808	17174
3809	16913
3810	16913
3811	16913
3812	16913
3813	16913
3814	17177
3815	17441
3816	17441
3817	17177
3818	17440
3819	17178
3820	17440
3821	17441
3822	17181
3823	16929
3824	17190
3825	17181
3826	17444
3827	17453
3828	17444
3829	17440
3830	17178
3831	16917
3832	16917
3833	16917
3834	16916
3835	16916
3836	16920
3837	16913
3838	17437
3839	17699
3840	17434
3841	17702
3842	17699
3843	17699
3844	17434
3845	17174
3846	16920
3847	17181
3848	17181
3849	16920
3850	17178
3851	16920
3852	17178
3853	17434
3854	17434
3855	17434
3856	17699
3857	17699
3858	17699
3859	17969
3860	17699
3861	17699
3862	17709
3863	17969
3864	17706
3865	17706
3866	17718
3867	17718
3868	17709
3869	17709
3870	17434
3871	17433
3872	17437
3873	17699
3874	17434
3875	17434
3876	17434
3877	17437
3878	17702
3879	17702
3880	17709
3881	17709
3882	17706
3883	17706
3884	17705
3885	17706
3886	17441
3887	17705
3888	17440
3889	17440
3890	17440
3891	17441
3892	17441
3893	17450
3894	17187
3895	17177
3896	16916
3897	17178
3898	17433
3899	17171
3900	17178
3901	17433
3902	17699
3903	17698
3904	17699
3905	17699
3906	17702
3907	17702
3908	17174
3909	17174
3910	17174
3911	17171
3912	17178
3913	17178
3914	17171
3915	17434
3916	17437
3917	17437
3918	17702
3919	17709
3920	17709
3921	17702
3922	17709
3923	17444
3924	17709
3925	17718
3926	17444
3927	17437
3928	17709
3929	17437
3930	17699
3931	17699
3932	17434
3933	17441
3934	17178
3935	17171
3936	17440
3937	17177
3938	17178
3939	17181
3940	17444
3941	17181
3942	17181
3943	17190
3944	16934
3945	16934
3946	17190
3947	17190
3948	17181
3949	17434
3950	17171
3951	17444
3952	17437
3953	17174
3954	17174
3955	17181
3956	17190
3957	17453
3958	17453
3959	17450
3960	17190
3961	17450
3962	17449
3963	17441
3964	17170
3965	17433
3966	17177
3967	17433
3968	17706
3969	17433
3970	17433
3971	17433
3972	17177
3973	17170
3974	17170
3975	17433
3976	17171
3977	16917
3978	17177
3979	16926
3980	16929
3981	16926
3982	16929
3983	16929
3984	16929
3985	16929
3986	17187
3987	17186
3988	17178
3989	17178
3990	17440
3991	17440
3992	17441
3993	17441
3994	17444
3995	17444
3996	17444
3997	17437
3998	17437
3999	17709
4000	17709
4001	17434
4002	17440
4003	17698
4004	17441
4005	17715
4006	17715
4007	17441
4008	17706
4009	17450
4010	17450
4011	17178
4012	17177
4013	17170
4014	16910
4015	16909
4016	16910
4017	17171
4018	16910
4019	16910
4020	16913
4021	17171
4022	17433
4023	17434
4024	17434
4025	17171
4026	17170
4027	17170
4028	17434
4029	17434
4030	17441
4031	17449
4032	17714
4033	17715
4034	17706
4035	17190
4036	17187
4037	17187
4038	17441
4039	17441
4040	17177
4041	17441
4042	17706
4043	17705
4044	17706
4045	17434
4046	17444
4047	17441
4048	17441
4049	17441
4050	17453
4051	17453
4052	17709
4053	17709
4054	17709
4055	17709
4056	17709
4057	17702
4058	17702
4059	17702
4060	17444
4061	17444
4062	17453
4063	17444
4064	17709
4065	17444
4066	17444
4067	17441
4068	17705
4069	17698
4070	17699
4071	17440
4072	17170
4073	17171
4074	17171
4075	16920
4076	16920
4077	16913
4078	16913
4079	16918
4080	16925
4081	17181
4082	16932
4083	16925
4084	17174
4085	16913
4086	17174
4087	17174
4088	17174
4089	17437
4090	17699
4091	17437
4092	17181
4093	17705
4094	17714
4095	17715
4096	17714
4097	17714
4098	17706
4099	17706
4100	17715
4101	17718
4102	17453
4103	17195
4104	17453
4105	17718
4106	17450
4107	17714
4108	17705
4109	17705
4110	17706
4111	17440
4112	17441
4113	17441
4114	17178
4115	17178
4116	17178
4117	17171
4118	17174
4119	17434
4120	17434
4121	17434
4122	17706
4123	17437
4124	17181
4125	17444
4126	17444
4127	17444
4128	17709
4129	17714
4130	17709
4131	17709
4132	17709
4133	17444
4134	17444
4135	17444
4136	17181
4137	17186
4138	17458
4139	17714
4140	17453
4141	17453
4142	17190
4143	17453
4144	17441
4145	17705
4146	17705
4147	17449
4148	17705
4149	17715
4150	17706
4151	17709
4152	17709
4153	17702
4154	17709
4155	17702
4156	17702
4157	17702
4158	17444
4159	17709
4160	17706
4161	17178
4162	17450
4163	17453
4164	17450
4165	17450
4166	17453
4167	17190
4168	17453
4169	17453
4170	17181
4171	17190
4172	17444
4173	17702
4174	17437
4175	17437
4176	17179
4177	17174
4178	17174
4179	17437
4180	16918
4181	16913
4182	16920
4183	17181
4184	17441
4185	17186
4186	17441
4187	17706
4188	17706
4189	17706
4190	17441
4191	17706
4192	17434
4193	17433
4194	17171
4195	17178
4196	17178
4197	17170
4198	17177
4199	16926
4200	16920
4201	17177
4202	17177
4203	17178
4204	17177
4205	17186
4206	17178
4207	17441
4208	17441
4209	17450
4210	17186
4211	17186
4212	17450
4213	17178
4214	17441
4215	17444
4216	17437
4217	17437
4218	17434
4219	17433
4220	17434
4221	17706
4222	17441
4223	17450
4224	17450
4225	17453
4226	17453
4227	17453
4228	17453
4229	17453
4230	17718
4231	17715
4232	17718
4233	17718
4234	17715
4235	17718
4236	17718
4237	17709
4238	17444
4239	17444
4240	17437
4241	17437
4242	17434
4243	17441
4244	17441
4245	17437
4246	17709
4247	17709
4248	17718
4249	17718
4250	17718
4251	17718
4252	17718
4253	17718
4254	17441
4255	17706
4256	17444
4257	17444
4258	17441
4259	17444
4260	17441
4261	17441
4262	17453
4263	17715
4264	17453
4265	17718
4266	17718
4267	17718
4268	17723
4269	17709
4270	17444
4271	17444
4272	17706
4273	17444
4274	17434
4275	17433
4276	17434
4277	17441
4278	17705
4279	17440
4280	17434
4281	17705
4282	17706
4283	17706
4284	17441
4285	17440
4286	17698
4287	17699
4288	17709
4289	17709
4290	17706
4291	17718
4292	17718
4293	17718
4294	17715
4295	17715
4296	17449
4297	17705
4298	17699
4299	17699
4300	17434
4301	17177
4302	17433
4303	17440
4304	17698
4305	17705
4306	17705
4307	17705
4308	17699
4309	17698
4310	17699
4311	17434
4312	17434
4313	17171
4314	17171
4315	16913
4316	17174
4317	17181
4318	17444
4319	17709
4320	17437
4321	17181
4322	17453
4323	17450
4324	17441
4325	17171
4326	17171
4327	17171
4328	17437
4329	17437
4330	17702
4331	17437
4332	17444
4333	17444
4334	17453
4335	13323
4336	13310
4337	15643
4338	15666
4339	11294
4340	12469
4341	12230
4342	16449
4343	16449
4344	13709
4345	13707
4346	18522
4347	17699
4348	18795
4349	18875
4350	18906
4351	19190
4352	19224
4353	19201
4354	19201
4355	18926
4356	17786
4357	17715
4358	17434
4359	17171
4360	17171
4361	17171
4362	17170
4363	17171
4364	16910
4365	17174
4366	17702
4367	17437
4368	17702
4369	17707
4370	17714
4371	17709
4372	17709
4373	17444
4374	17453
4375	17453
4376	17441
4377	17178
4378	17440
4379	13979
4380	14346
4381	13272
4382	13193
4383	13354
4384	13361
4385	13361
4386	13593
4387	16811
4388	16385
4389	17990
4390	17988
4391	17714
4392	17721
4393	17714
4394	17702
4395	17437
4396	17707
4397	17714
4398	17707
4399	17707
4400	17444
4401	17444
4402	17181
4403	17186
4404	16925
4405	17181
4406	17190
4407	17450
4408	17450
4409	17706
4410	17705
4411	17440
4412	17709
4413	17450
4414	17186
4415	17177
4416	17178
4417	17181
4418	17190
4419	17190
4420	17444
4421	17174
4422	17437
4423	17437
4424	17174
4425	17174
4426	17174
4427	17174
4428	17174
4429	17181
4430	16913
4431	17174
4432	17178
4433	17441
4434	17433
4435	17434
4436	17171
4437	17433
4438	17706
4439	17709
