index	value
2499	26014
2500	25837
2501	25334
2502	25061
2503	24968
2504	24923
2505	25972
2506	25561
2507	25739
2508	26014
2509	25602
2510	25877
2511	25877
2512	25424
2513	25602
2514	25424
2515	25334
2516	25294
2517	25425
2518	25194
2519	25282
2520	25011
2521	25236
2522	25697
2523	25931
2524	26069
2525	25972
2526	25784
2527	25649
2528	25877
2529	25602
2530	25697
2531	25739
2532	26014
2533	25739
2534	25602
2535	25283
2536	25150
2537	25194
2538	25558
2539	25469
2540	25374
2541	25241
2542	25010
2543	24923
2544	25101
2545	25329
2546	25061
2547	25374
2548	25194
2549	25837
2550	26206
2551	25837
2552	25837
2553	26154
2554	25649
2555	25236
2556	25058
2557	25058
2558	24965
2559	25467
2560	25837
2561	25704
2562	25670
2563	25395
2564	25395
2565	26019
2566	25837
2567	25837
2568	25837
2569	25562
2570	25467
2571	25649
2572	25877
2573	26154
2574	26346
2575	26069
2576	25972
2577	25659
2578	25386
2579	25931
2580	25659
2581	25972
2582	25981
2583	26165
2584	26165
2585	26446
2586	26019
2587	25877
2588	25509
2589	25646
2590	25602
2591	25784
2592	25509
2593	25602
2594	25649
2595	25742
2596	25742
2597	25509
2598	25742
2599	25742
2600	25742
2601	25334
2602	25739
2603	25739
2604	26014
2605	25877
2606	25609
2607	25793
2608	25662
2609	25516
2610	25334
2611	25241
2612	25374
2613	25509
2614	25646
2615	26014
2616	25834
2617	25561
2618	25602
2619	25194
2620	25697
2621	25334
2622	25526
2623	25289
2624	25289
2625	25194
2626	25374
2627	25061
2628	25298
2629	25298
2630	25298
2631	25801
2632	25742
2633	25509
2634	25649
2635	25516
2636	25467
2637	25526
2638	25934
2639	26069
2640	25934
2641	25659
2642	25122
2643	25092
2644	25494
2645	25769
2646	25900
2647	25298
2648	25349
2649	25150
2650	25336
2651	25469
2652	25283
2653	25101
2654	25742
2655	26078
2656	26589
2657	26490
2658	25562
2659	25289
2660	25194
2661	25467
2662	25649
2663	25793
2664	25469
2665	25150
2666	25241
2667	25241
2668	25289
2669	25602
2670	25509
2671	25784
2672	25516
2673	25334
2674	25562
2675	25289
2676	25602
2677	25509
2678	26061
2679	25969
2680	26208
2681	28466
2682	31896
2683	38584
2684	45650
2685	56997
2686	72326
2687	90094
2688	116393
2689	147845
2690	186066
2691	209730
2692	214829
2693	192926
2694	155409
2695	103587
2696	58796
2697	68222
2698	124076
2699	178169
2700	196027
2701	150137
2702	101845
2703	104862
2704	150036
2705	296714
2706	383492
2707	415229
2708	358414
2709	329605
2710	304204
2711	294745
2712	287272
2713	307934
2714	363794
2715	394602
2716	378949
2717	313265
2718	213385
2719	123474
2720	98234
2721	211985
2722	293097
2723	274758
2724	200329
2725	143508
2726	163873
2727	258995
2728	369355
2729	430569
2730	407413
2731	329816
2732	287630
2733	274145
2734	265437
2735	282725
2736	377513
2737	406722
2738	372674
2739	288237
2740	187694
2741	146414
2742	195525
2743	286514
2744	314387
2745	243010
2746	175250
2747	159794
2748	221529
2749	325046
2750	389709
2751	392166
2752	298094
2753	268945
2754	263605
2755	266725
2756	292900
2757	346374
2758	370989
2759	358762
2760	289442
2761	194779
2762	127753
2763	129569
2764	211406
2765	245204
2766	218356
2767	162617
2768	113942
2769	156846
2770	239734
2771	323621
2772	364010
2773	372395
2774	318005
2775	269612
2776	219034
2777	175450
2778	132568
2779	100853
2780	80569
2781	59477
2782	39779
2783	20052
2784	13094
2785	10369
2786	8315
2787	6329
2788	5677
2789	8438
2790	15624
2791	27741
2792	40361
2793	50929
2794	59539
2795	61242
2796	56945
2797	49433
2798	40730
2799	32165
2800	28637
2801	27432
2802	27979
2803	29163
2804	31009
2805	32761
2806	29886
2807	31835
2808	27489
2809	24177
2810	25190
2811	22573
2812	24482
2813	25289
2814	22849
2815	25452
2816	26649
2817	28105
2818	29259
2819	28214
2820	27755
2821	27220
2822	26373
2823	25073
2824	24001
2825	23849
2826	24353
2827	24541
2828	24932
2829	24939
2830	24939
2831	24817
2832	25034
2833	24789
2834	24765
2835	25289
2836	25541
2837	25785
2838	25662
2839	25403
2840	25570
2841	24789
2842	24932
2843	24789
2844	24651
2845	25077
2846	25341
2847	25205
2848	25630
2849	25598
2850	25625
2851	25333
2852	24789
2853	25046
2854	24541
2855	24822
2856	25077
2857	24932
2858	25022
2859	25141
2860	25785
2861	25262
2862	25425
2863	25163
2864	25022
2865	25141
2866	25262
2867	25123
2868	25282
2869	25570
2870	25481
2871	25366
2872	25219
2873	24561
2874	24393
2875	24510
2876	24533
2877	25305
2878	25305
2879	25025
2880	24891
2881	24770
2882	24651
2883	24674
2884	24818
2885	24931
2886	25219
2887	25570
2888	25710
2889	25481
2890	25740
2891	25740
2892	25710
2893	25971
2894	25976
2895	25341
2896	25354
2897	25058
2898	25306
2899	25570
2900	25593
2901	25074
2902	24906
2903	24906
2904	25049
2905	25598
2906	26006
2907	26237
2908	26090
2909	25425
2910	24817
2911	24962
2912	25448
2913	25594
2914	25946
2915	25946
2916	25305
2917	25541
2918	25425
2919	25425
2920	26220
2921	25581
2922	25557
2923	25289
2924	24651
2925	25194
2926	25086
2927	25086
2928	25086
2929	25224
2930	25224
2931	25710
2932	25854
2933	25971
2934	25945
2935	25987
2936	26086
2937	26086
2938	26246
2939	26090
2940	25565
2941	25425
2942	25541
2943	25422
2944	25422
2945	25593
2946	24932
2947	25425
2948	25334
2949	25306
2950	25945
2951	25163
2952	25451
2953	25451
2954	25077
2955	26118
2956	26090
2957	25950
2958	26097
2959	25838
2960	26369
2961	26097
2962	25829
2963	25857
2964	25593
2965	25448
2966	25422
2967	25422
2968	25306
2969	25306
2970	25373
2971	25366
2972	25740
2973	25857
2974	25976
2975	25598
2976	25224
2977	24677
2978	24794
2979	25194
2980	25334
2981	25189
2982	25106
2983	25106
2984	25194
2985	25857
2986	25950
2987	26097
2988	25829
2989	25451
2990	25565
2991	24905
2992	25025
2993	25142
2994	25005
2995	25422
2996	25306
2997	25451
2998	25598
2999	25451
3000	25710
3001	25829
3002	25684
3003	25802
3004	25163
3005	24648
3006	25046
3007	24789
3008	25025
3009	25194
3010	26068
3011	27641
3012	30537
3013	36633
3014	50533
3015	71153
3016	100139
3017	136289
3018	183389
3019	215525
3020	225410
3021	217998
3022	190766
3023	144218
3024	88381
3025	51970
3026	50053
3027	87617
3028	135686
3029	145454
3030	125844
3031	88315
3032	67805
3033	114435
3034	187550
3035	280965
3036	364985
3037	375805
3038	341624
3039	305997
3040	281789
3041	272509
3042	274925
3043	304625
3044	366412
3045	416934
3046	422814
3047	363819
3048	246874
3049	126254
3050	143198
3051	199659
3052	224909
3053	192869
3054	129341
3055	80237
3056	85860
3057	127982
3058	193841
3059	276661
3060	348206
3061	365074
3062	334290
3063	298601
3064	270673
3065	266525
3066	276101
3067	312280
3068	367509
3069	396945
3070	376977
3071	297908
3072	190651
3073	128718
3074	136076
3075	192710
3076	233402
3077	191777
3078	131026
3079	75578
3080	88418
3081	149942
3082	252129
3083	343486
3084	399685
3085	372152
3086	317009
3087	290309
3088	279209
3089	276390
3090	287660
3091	324725
3092	351765
3093	344106
3094	294770
3095	206065
3096	95555
3097	80970
3098	111677
3099	149301
3100	142702
3101	115981
3102	81197
3103	52498
3104	64178
3105	110158
3106	187821
3107	239402
3108	296875
3109	326241
3110	281240
3111	266633
3112	195821
3113	137021
3114	86530
3115	49134
3116	30689
3117	21986
3118	18410
3119	16918
3120	17604
3121	19413
3122	21509
3123	24410
3124	26337
3125	27182
3126	27685
3127	26411
3128	26729
3129	26499
3130	27474
3131	28493
3132	28580
3133	27525
3134	26322
3135	25250
3136	24387
3137	24722
3138	24403
3139	24123
3140	24449
3141	24342
3142	23826
3143	23986
3144	23434
3145	23429
3146	23889
3147	24489
3148	24870
3149	25118
3150	24870
3151	24065
3152	23829
3153	23700
3154	23972
3155	24250
3156	24118
3157	24489
3158	24354
3159	24221
3160	24195
3161	24326
3162	24594
3163	24994
3164	25240
3165	25441
3166	26833
3167	29750
3168	36914
3169	52506
3170	80296
3171	116676
3172	158747
3173	201394
3174	235450
3175	253289
3176	251077
3177	219626
3178	171990
3179	114918
3180	77666
3181	75778
3182	121238
3183	178274
3184	185494
3185	147986
3186	95283
3187	69029
3188	94022
3189	202576
3190	298232
3191	360563
3192	370403
3193	342141
3194	308990
3195	290377
3196	283525
3197	293297
3198	337174
3199	405827
3200	443088
3201	413509
3202	306130
3203	190371
3204	109546
3205	154086
3206	185709
3207	174570
3208	137045
3209	91044
3210	69825
3211	84824
3212	132354
3213	212141
3214	300173
3215	370251
3216	382352
3217	366509
3218	354118
3219	325012
3220	300329
3221	302405
3222	338875
3223	370379
3224	366410
3225	309154
3226	220617
3227	136230
3228	96146
3229	112121
3230	163561
3231	176049
3232	148429
3233	101996
3234	65534
3235	83614
3236	125809
3237	219744
3238	329574
3239	387826
3240	380515
3241	356398
3242	330956
3243	311980
3244	302077
3245	310825
3246	346874
3247	365066
3248	345618
3249	273757
3250	175046
3251	82587
3252	67950
3253	86569
3254	128699
3255	144664
3256	135222
3257	107238
3258	75578
3259	70979
3260	110161
3261	193310
3262	309416
3263	390894
3264	397493
3265	370836
3266	312120
3267	298654
3268	293117
3269	302774
3270	327454
3271	352157
3272	346206
3273	288650
3274	197430
3275	107540
3276	68001
3277	65106
3278	95806
3279	123114
3280	120603
3281	99693
3282	60962
3283	53205
3284	70670
3285	116141
3286	192443
3287	294145
3288	338395
3289	348150
3290	346469
3291	326941
3292	309342
3293	282046
3294	258697
3295	257022
3296	256704
3297	272766
3298	219041
3299	151781
3300	84261
3301	36077
3302	22129
3303	31971
3304	55705
3305	85459
3306	103457
3307	99157
3308	82337
3309	60891
3310	70148
3311	117638
3312	184937
3313	288169
3314	332654
3315	308789
3316	293694
3317	272033
3318	225142
3319	172994
3320	124299
3321	98761
3322	108374
3323	149449
3324	204097
3325	258088
3326	274073
3327	260011
3328	213354
3329	125350
3330	66563
3331	46443
3332	70838
3333	118749
3334	153528
3335	138046
3336	97349
3337	60987
3338	49755
3339	75182
3340	141561
3341	232614
3342	331064
3343	398874
3344	385174
3345	346856
3346	323065
3347	300806
3348	285971
3349	278161
3350	276253
3351	277841
3352	279650
3353	271185
3354	229902
3355	166245
3356	104418
3357	80461
3358	96538
3359	160577
3360	165850
3361	141086
3362	94014
3363	68597
3364	84305
3365	146313
3366	223229
3367	295976
3368	345635
3369	321989
3370	303826
3371	309376
3372	289339
3373	271200
3374	263654
3375	275723
3376	309086
3377	357881
3378	377022
3379	332590
3380	244310
3381	143803
3382	87654
3383	87456
3384	132113
3385	178393
3386	171686
3387	133883
3388	85595
3389	72587
3390	105530
3391	228512
3392	319922
3393	375970
3394	367877
3395	329211
3396	299201
3397	281139
3398	270995
3399	272661
3400	287682
3401	318128
3402	345656
3403	355309
3404	332523
3405	268242
3406	183980
3407	109149
3408	121082
3409	172381
3410	201427
3411	169250
3412	118627
3413	75411
3414	70689
3415	115003
3416	197339
3417	296450
3418	379886
3419	393931
3420	354597
3421	313509
3422	287286
3423	268949
3424	263833
3425	282410
3426	318890
3427	351309
3428	336213
3429	267273
3430	175214
3431	102966
3432	81209
3433	94941
3434	125890
3435	141886
3436	129229
3437	102596
3438	80024
3439	104324
3440	167990
3441	243254
3442	307061
3443	320896
3444	287742
3445	255594
3446	227354
3447	191430
3448	162514
3449	150061
3450	147934
3451	160195
3452	185480
3453	217941
3454	260937
3455	251130
3456	195350
3457	120469
3458	60413
3459	51158
3460	72477
3461	99362
3462	107725
3463	94050
3464	78083
3465	66429
3466	69438
3467	104280
3468	190770
3469	281382
3470	361622
3471	341150
3472	296310
3473	240515
3474	186846
3475	128012
3476	76585
3477	48462
3478	30971
3479	24442
3480	20606
3481	18074
3482	17078
3483	17290
3484	18178
3485	23217
3486	28414
3487	29398
3488	28082
3489	24926
3490	25043
3491	24302
3492	23445
3493	23976
3494	24966
3495	26086
3496	27956
3497	29704
3498	30659
3499	30245
3500	27349
3501	25218
3502	23124
3503	22931
3504	22870
3505	22872
3506	23321
3507	24065
3508	24386
3509	24345
3510	24386
3511	24213
3512	24366
3513	24027
3514	24001
3515	24306
3516	23814
3517	23814
3518	23969
3519	24449
3520	24057
3521	24170
3522	23701
3523	23737
3524	24129
3525	24246
3526	24293
3527	24370
3528	24091
3529	24170
3530	24008
3531	23978
3532	24257
3533	24057
3534	24417
3535	24585
3536	24389
3537	24478
3538	24057
3539	24014
3540	23929
3541	23890
3542	24244
3543	24602
3544	24723
3545	24964
3546	24845
3547	24285
3548	24730
3549	24257
3550	24845
3551	25209
3552	24811
3553	25262
3554	24894
3555	24500
3556	24172
3557	24408
3558	24374
3559	24374
3560	24172
3561	23699
3562	23974
3563	24449
3564	24374
3565	24493
3566	24257
3567	24827
3568	24866
3569	24306
3570	24698
3571	24334
3572	24099
3573	24493
3574	24374
3575	24257
3576	24461
3577	23841
3578	24029
3579	24393
3580	24761
3581	24852
3582	25058
3583	24573
3584	24205
3585	24318
3586	24116
3587	24813
3588	25094
3589	25262
3590	25749
3591	25377
3592	25298
3593	24651
3594	24014
3595	24580
3596	24374
3597	24461
3598	24461
3599	24099
3600	24738
3601	24930
3602	25330
3603	25181
3604	24900
3605	24827
3606	23954
3607	24186
3608	24580
3609	24580
3610	25136
3611	25211
3612	25417
3613	25170
3614	24845
3615	25211
3616	25330
3617	25417
3618	25538
3619	25257
3620	25049
3621	24930
3622	24930
3623	24930
3624	25017
3625	25257
3626	25346
3627	25346
3628	24857
3629	24738
3630	25017
3631	24506
3632	24534
3633	24461
3634	24394
3635	25038
3636	25558
3637	27882
3638	32814
3639	45764
3640	66640
3641	88773
3642	119913
3643	164051
3644	212139
3645	274473
3646	307658
3647	281633
3648	217172
3649	140843
3650	87533
3651	76538
3652	91922
3653	135563
3654	162213
3655	142331
3656	113714
3657	84858
3658	108920
3659	190589
3660	270668
3661	338352
3662	371174
3663	328902
3664	304358
3665	294500
3666	286804
3667	285093
3668	306985
3669	364243
3670	412541
3671	417380
3672	349028
3673	220509
3674	133374
3675	131508
3676	184278
3677	240002
3678	236899
3679	172890
3680	109361
3681	101974
3682	139901
3683	233541
3684	349529
3685	426046
3686	438451
3687	379073
3688	315896
3689	277070
3690	268225
3691	269322
3692	289195
3693	320534
3694	350349
3695	369621
3696	351966
3697	283883
3698	190193
3699	129936
3700	129459
3701	174569
3702	213024
3703	194523
3704	129752
3705	72235
3706	78321
3707	126678
3708	211429
3709	319283
3710	371926
3711	411814
3712	374425
3713	327110
3714	297365
3715	283428
3716	291001
3717	323606
3718	368150
3719	385317
3720	348331
3721	217139
3722	130626
3723	82990
3724	80614
3725	114309
3726	161019
3727	171987
3728	143363
3729	99117
3730	82441
3731	114553
3732	192306
3733	293579
3734	377129
3735	408294
3736	344376
3737	295235
3738	245534
3739	186986
3740	126597
3741	79916
3742	49739
3743	34105
3744	25461
3745	20417
3746	16826
3747	14816
3748	14194
3749	14882
3750	17229
3751	25301
3752	30409
3753	34490
3754	31491
3755	27892
3756	29384
3757	26459
3758	26685
3759	27432
3760	30105
3761	38013
3762	61845
3763	109417
3764	172229
3765	239906
3766	294538
3767	337817
3768	374717
3769	343147
3770	261561
3771	179181
3772	120518
3773	110746
3774	152075
3775	225694
3776	236850
3777	184998
3778	120957
3779	104474
3780	149681
3781	243371
3782	350021
3783	387147
3784	401538
3785	338821
3786	296929
3787	277676
3788	275608
3789	294488
3790	341733
3791	400769
3792	436610
3793	418305
3794	337550
3795	227717
3796	157886
3797	151418
3798	182906
3799	233582
3800	187286
3801	139910
3802	113041
3803	131923
3804	203706
3805	299234
3806	378026
3807	409012
3808	374465
3809	321734
3810	272734
3811	216697
3812	153091
3813	96552
3814	60058
3815	31806
3816	24542
3817	20790
3818	18538
3819	17078
3820	15953
3821	16566
3822	18061
3823	19971
3824	23021
3825	25882
3826	28245
3827	29834
3828	29901
3829	29348
3830	27576
3831	27067
3832	26705
3833	26564
3834	26070
3835	25380
3836	25121
3837	25570
3838	26729
3839	26787
3840	26117
3841	25178
3842	24170
3843	23698
3844	23265
3845	23643
3846	24633
3847	25064
3848	25227
3849	24723
3850	24620
3851	23894
3852	23564
3853	23894
3854	23742
3855	23909
3856	24129
3857	23581
3858	24129
3859	23670
3860	23414
3861	23390
3862	23124
3863	23249
3864	23594
3865	23594
3866	24110
3867	24040
3868	24293
3869	24701
3870	24507
3871	24387
3872	24258
3873	24146
3874	24201
3875	24596
3876	24507
3877	24570
3878	24040
3879	23913
3880	24317
3881	23966
3882	24666
3883	24666
3884	24537
3885	24691
3886	24469
3887	24537
3888	24461
3889	24241
3890	24184
3891	23966
3892	24110
3893	24480
3894	24110
3895	24330
3896	23778
3897	23636
3898	24300
3899	24507
3900	24638
3901	24570
3902	24317
3903	24570
3904	24229
3905	24506
3906	24506
3907	24102
3908	24164
3909	24037
3910	24164
3911	23762
3912	23954
3913	23954
3914	23954
3915	24425
3916	24425
3917	24083
3918	24083
3919	24214
3920	24281
3921	24350
3922	23877
3923	23946
3924	23690
3925	23963
3926	24365
3927	24494
3928	24350
3929	24625
3930	24150
3931	24296
3932	24238
3933	24238
3934	24238
3935	24169
3936	25075
3937	25202
3938	25075
3939	24725
3940	24446
3941	24238
3942	24494
3943	24483
3944	24554
3945	24494
3946	24363
3947	24382
3948	24515
3949	24852
3950	24852
3951	24833
3952	24902
3953	24902
3954	24489
3955	24009
3956	23876
3957	24494
3958	24622
3959	24214
3960	24008
3961	23606
3962	24281
3963	24281
3964	24281
3965	24229
3966	23954
3967	24219
3968	24296
3969	24309
3970	24586
3971	24169
3972	24515
3973	24713
3974	24713
3975	24771
3976	24902
3977	24150
3978	24365
3979	24713
3980	24290
3981	24565
3982	24625
3983	24421
3984	24363
3985	24090
3986	24638
3987	24893
3988	25170
3989	25517
3990	25380
3991	25314
3992	25035
3993	24421
3994	24221
3995	24702
3996	24569
3997	24769
3998	25121
3999	24436
4000	24842
4001	24973
4002	24893
4003	25170
4004	24833
4005	24573
4006	24642
4007	24515
4008	24915
4009	25194
4010	25194
4011	25816
4012	25614
4013	25685
4014	25614
4015	25065
4016	25065
4017	25194
4018	24713
4019	24921
4020	24713
4021	25121
4022	25462
4023	25614
4024	25830
4025	25701
4026	25349
4027	25133
4028	25075
4029	24794
4030	24813
4031	24794
4032	24794
4033	25146
4034	25475
4035	25252
4036	25252
4037	25194
4038	24771
4039	24425
4040	24556
4041	24824
4042	25170
4043	25449
4044	25449
4045	25380
4046	24622
4047	24625
4048	24642
4049	24771
4050	24556
4051	24565
4052	24421
4053	24290
4054	24713
4055	24771
4056	24642
4057	25133
4058	25393
4059	25331
4060	25462
4061	25453
4062	26009
4063	27595
4064	30107
4065	41033
4066	56382
4067	75179
4068	98286
4069	126957
4070	153569
4071	180275
4072	200429
4073	204606
4074	196179
4075	168341
4076	125321
4077	73298
4078	47977
4079	70910
4080	129467
4081	155006
4082	117162
4083	75377
4084	60326
4085	86222
4086	156593
4087	245953
4088	352854
4089	388454
4090	349210
4091	311533
4092	277868
4093	269489
4094	266629
4095	277141
4096	333784
4097	389113
4098	423916
4099	419114
4100	343017
4101	237960
4102	180229
4103	210434
4104	284361
4105	317460
4106	303077
4107	251201
4108	215234
4109	246294
4110	351178
4111	384848
4112	388552
4113	312329
4114	273272
4115	261284
4116	261001
4117	274088
4118	322174
4119	403286
4120	453629
4121	413949
4122	291209
4123	174361
4124	137940
4125	154669
4126	181572
4127	172125
4128	141073
4129	108861
4130	113489
4131	149517
4132	231374
4133	309867
4134	368270
4135	389686
4136	340033
4137	300261
4138	278641
4139	277897
4140	296750
4141	343817
4142	408491
4143	421230
4144	347629
4145	236882
4146	165299
4147	170645
4148	195872
4149	198875
4150	152081
4151	100141
4152	71529
4153	75817
4154	119360
4155	212555
4156	318022
4157	396107
4158	367038
4159	312109
4160	283140
4161	276206
4162	272929
4163	277347
4164	305114
4165	328964
4166	325499
4167	276554
4168	186653
4169	107741
4170	93546
4171	127537
4172	168542
4173	164198
4174	112569
4175	86653
4176	99257
4177	156077
4178	262866
4179	357290
4180	407329
4181	382500
4182	322920
4183	269470
4184	201465
4185	131513
4186	76674
4187	44866
4188	30019
4189	22781
4190	16544
4191	15572
4192	16254
4193	18446
4194	20265
4195	23941
4196	28469
4197	31883
4198	34421
4199	34417
4200	32453
4201	30009
4202	27843
4203	26534
4204	26181
4205	26170
4206	25635
4207	25704
4208	25658
4209	25701
4210	25210
4211	24317
4212	24226
4213	24046
4214	24353
4215	24773
4216	24985
4217	25016
4218	25307
4219	25210
4220	25226
4221	25509
4222	25022
4223	25115
4224	25022
4225	25196
4226	25467
4227	25077
4228	25946
4229	25166
4230	25354
4231	25065
4232	24883
4233	24994
4234	24713
4235	24713
4236	24329
4237	23957
4238	23854
4239	23773
4240	24141
4241	24505
4242	24794
4243	24889
4244	25182
4245	24913
4246	24262
4247	24541
4248	24066
4249	24329
4250	25089
4251	24525
4252	24555
4253	25022
4254	24761
4255	24761
4256	24650
4257	24666
4258	24858
4259	24929
4260	25321
4261	25226
4262	25115
4263	25133
4264	25115
4265	25115
4266	25022
4267	24555
4268	25022
4269	24913
4270	25289
4271	25683
4272	25398
4273	25101
4274	24725
4275	24929
4276	25210
4277	25509
4278	25509
4279	25196
4280	25493
4281	25307
4282	25531
4283	25745
4284	25058
4285	24957
4286	24846
4287	25101
4288	24725
4289	24446
4290	24062
4291	24254
4292	24838
4293	25190
4294	25297
4295	24630
4296	24713
4297	24638
4298	24638
4299	24820
4300	25026
4301	25418
4302	24917
4303	25040
4304	24834
4305	24462
4306	24834
4307	25115
4308	24820
4309	25198
4310	25026
4311	24747
4312	24858
4313	24957
4314	24957
4315	24945
4316	25321
4317	24573
4318	25040
4319	25115
4320	24852
4321	25040
4322	24650
4323	24569
4324	24846
4325	24858
4326	25250
4327	25246
4328	25246
4329	25339
4330	24741
4331	25040
4332	25040
4333	25531
4334	25646
4335	25717
4336	25622
4337	25509
4338	25321
4339	25086
4340	24989
4341	24712
4342	25173
4343	24965
4344	25155
4345	25133
4346	25305
4347	25398
4348	25418
4349	25531
4350	25070
4351	25126
4352	24908
4353	24908
4354	25302
4355	24908
4356	25482
4357	25268
4358	25268
4359	25385
4360	24989
4361	24874
4362	25040
4363	25434
4364	25549
4365	25549
4366	24761
4367	25210
4368	25210
4369	25210
4370	25493
4371	25509
4372	25321
4373	25137
4374	25365
4375	25171
4376	25349
4377	25901
4378	25517
4379	25418
4380	25250
4381	25349
4382	25250
4383	25185
4384	25464
4385	25153
4386	24779
4387	25246
4388	25361
4389	25246
4390	25622
4391	25549
4392	25531
4393	26099
4394	26198
4395	25778
4396	25800
4397	25531
4398	25862
4399	25862
4400	25365
4401	25137
4402	25321
4403	24858
4404	25337
4405	25531
4406	25236
4407	25630
4408	25549
4409	25929
4410	25666
4411	26234
4412	26331
4413	26234
4414	26214
4415	26414
4416	26014
4417	25406
4418	25689
4419	25226
4420	25321
4421	26117
4422	25737
4423	25622
4424	25416
4425	24747
4426	25137
4427	25464
4428	25763
4429	25785
4430	25666
4431	25832
4432	25153
4433	25321
4434	25630
4435	25531
4436	25929
4437	25745
4438	25531
4439	25517
4440	25800
4441	25701
4442	25549
4443	25832
4444	25737
4445	26002
4446	25717
4447	25549
4448	25832
4449	25737
4450	25832
4451	25531
4452	25434
4453	25646
4454	25321
4455	25854
4456	25549
4457	25785
4458	25666
4459	25630
4460	25604
4461	25590
4462	25913
4463	25814
4464	26129
4465	25846
4466	25531
4467	24989
4468	24918
4469	25197
4470	25409
4471	25571
4472	25666
4473	26046
4474	26353
4475	26214
4476	26618
4477	26404
4478	25531
4479	25058
4480	25040
4481	24945
4482	25761
4483	25949
4484	25666
4485	26046
4486	25745
4487	25929
4488	25153
4489	25717
4490	25646
4491	25549
4492	25268
4493	25464
4494	25482
4495	25882
4496	25763
4497	25690
4498	25854
4499	26002
4500	25907
4501	26234
4502	25785
4503	25322
4504	24989
4505	24894
4506	25268
4507	25173
4508	25385
4509	25365
4510	25745
4511	25913
4512	25929
4513	25646
4514	25549
4515	25482
4516	25745
4517	25745
4518	25464
4519	25618
4520	25618
4521	26299
4522	26501
4523	26068
4524	25597
4525	25080
4526	25268
4527	25646
4528	26028
4529	25963
4530	25862
4531	25646
4532	25268
4533	25153
4534	25339
4535	25717
4536	25531
4537	25701
4538	26313
4539	26430
4540	26331
4541	26046
4542	25745
4543	25464
4544	25464
4545	25630
4546	25814
4547	25339
4548	25531
4549	25666
4550	25949
4551	25949
4552	25385
4553	25385
4554	25086
4555	25365
4556	25646
4557	25913
4558	26214
4559	26214
4560	25929
4561	25832
4562	25814
4563	26214
4564	25913
4565	25321
4566	24945
4567	25226
4568	25438
4569	25838
4570	25529
4571	25155
4572	25246
4573	25133
4574	24931
4575	25509
4576	25416
4577	25604
4578	26955
4579	29825
4580	37242
4581	52155
4582	65491
4583	80426
4584	98102
4585	110813
4586	135985
4587	163349
4588	171237
4589	161826
4590	130100
4591	86138
4592	48491
4593	21572
4594	13597
4595	31203
4596	87523
4597	116433
4598	108531
4599	80201
4600	68216
4601	93584
4602	172821
4603	287816
4604	380657
4605	401123
4606	357338
4607	299717
4608	270941
4609	266537
4610	277225
4611	351022
4612	419624
4613	438885
4614	401734
4615	299814
4616	197700
4617	133124
4618	115638
4619	142482
4620	192878
4621	204963
4622	169844
4623	121233
4624	106001
4625	143800
4626	265676
4627	394229
4628	444466
4629	421090
4630	362905
4631	329454
4632	306725
4633	298638
4634	318214
4635	373832
4636	419581
4637	409134
4638	333317
4639	219882
4640	141965
4641	122483
4642	167226
4643	173110
4644	130249
4645	89161
4646	65073
4647	81945
4648	136981
4649	239651
4650	360814
4651	435209
4652	429381
4653	370440
4654	319094
4655	298289
4656	300877
4657	323771
4658	386091
4659	406622
4660	381022
4661	304506
4662	211500
4663	133817
4664	113869
4665	137988
4666	151722
4667	140360
4668	111075
4669	74577
4670	62245
4671	92921
4672	158234
4673	324152
4674	398132
4675	407947
4676	349709
4677	301580
4678	280510
4679	282060
4680	309140
4681	356813
4682	393833
4683	379948
4684	301523
4685	197133
4686	115686
4687	101332
4688	117714
4689	155618
4690	133326
4691	98622
4692	70243
4693	76513
4694	133470
4695	221414
4696	310432
4697	352901
4698	341158
4699	304622
4700	276958
4701	268628
4702	269460
4703	286705
4704	369857
4705	398456
4706	374849
4707	295542
4708	197765
4709	135842
4710	123905
4711	168650
4712	229320
4713	222326
4714	183290
4715	133913
4716	139347
4717	193462
4718	302697
4719	383010
4720	405059
4721	350965
4722	294902
4723	253278
4724	188318
4725	120923
4726	67049
4727	38819
4728	25689
4729	18566
4730	14158
4731	11337
4732	10745
4733	12194
4734	16800
4735	29907
4736	73595
4737	125189
4738	183526
4739	230493
4740	262013
4741	289464
4742	301794
4743	276800
4744	212566
4745	131142
4746	79493
4747	80554
4748	118917
4749	165666
4750	167891
4751	111904
4752	88153
4753	115169
4754	193370
4755	287700
4756	356913
4757	380414
4758	347369
4759	309438
4760	267285
4761	205619
4762	145581
4763	88377
4764	51513
4765	32762
4766	22346
4767	16626
4768	15366
4769	15794
4770	16565
4771	18289
4772	21125
4773	28611
4774	44994
4775	77277
4776	131461
4777	188244
4778	248813
4779	295485
4780	331318
4781	363093
4782	337860
4783	209066
4784	130998
4785	128390
4786	166885
4787	198653
4788	172190
4789	129234
4790	102408
4791	117350
4792	172596
4793	258534
4794	354443
4795	409301
4796	376429
4797	326014
4798	252430
4799	189054
4800	125793
4801	75641
4802	47029
4803	33150
4804	26066
4805	22074
4806	19491
4807	18970
4808	18214
4809	19051
4810	21089
4811	23315
4812	25461
4813	27146
4814	29325
4815	29745
4816	29225
4817	28594
4818	27306
4819	26539
4820	26094
4821	25905
4822	25281
4823	24939
4824	24049
4825	23771
4826	26178
4827	26794
4828	26409
4829	24785
4830	24382
